investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,date,amount
INV001087,2024-02-04,148568,Sip,7434,Rajasthan,Udaipur,B30,26-35,Female,20.6,Net Banking,PENDING,2024-02-04,7434
INV000649,2024-02-05,120505,Lumpsum,382850,Tamil Nadu,Chennai,T30,36-45,Male,27.3,Mandate,VERIFIED,2024-02-05,382850
INV003733,2024-02-05,120505,Sip,495,Telangana,Hyderabad,T30,26-35,Male,12.6,Mandate,VERIFIED,2024-02-05,495
INV004598,2024-02-05,125497,Sip,3333,Tamil Nadu,Chennai,T30,46-55,Male,60.5,Mandate,VERIFIED,2024-02-05,3333
INV002186,2024-02-05,120843,Sip,868,Haryana,Faridabad,B30,18-25,Female,7.9,UPI,PENDING,2024-02-05,868
INV002165,2024-02-05,120844,Lumpsum,382371,Telangana,Hyderabad,T30,46-55,Male,46.2,Mandate,VERIFIED,2024-02-05,382371
INV003193,2024-02-05,120503,Lumpsum,232787,Rajasthan,Jaipur,T30,36-45,Male,40.4,Cheque,VERIFIED,2024-02-05,232787
INV002543,2024-02-05,120841,Sip,6782,Madhya Pradesh,Indore,T30,18-25,Female,7.7,Mandate,VERIFIED,2024-02-05,6782
INV003888,2024-02-05,102887,Sip,26053,Telangana,Hyderabad,T30,56+,Female,8.6,UPI,VERIFIED,2024-02-05,26053
INV004422,2024-02-05,120844,Sip,3082,Karnataka,Bangalore,T30,36-45,Female,18.1,Mandate,VERIFIED,2024-02-05,3082
INV001049,2024-02-05,120506,Sip,8343,Madhya Pradesh,Indore,T30,36-45,Female,52.5,Mandate,VERIFIED,2024-02-05,8343
INV002675,2024-02-05,149322,Sip,1149,Uttar Pradesh,Agra,B30,36-45,Male,17.9,UPI,VERIFIED,2024-02-05,1149
INV004338,2024-02-05,120841,Sip,581,Maharashtra,Mumbai,T30,46-55,Female,82.5,Net Banking,VERIFIED,2024-02-05,581
INV000086,2024-02-05,101206,Sip,6000,Karnataka,Mysore,B30,18-25,Female,4.1,Mandate,VERIFIED,2024-02-05,6000
INV002276,2024-02-05,120507,Sip,2502,Telangana,Hyderabad,T30,46-55,Male,88.0,Net Banking,VERIFIED,2024-02-05,2502
INV003511,2024-02-05,149323,Sip,5613,Haryana,Gurugram,T30,46-55,Male,36.8,UPI,VERIFIED,2024-02-05,5613
INV000349,2024-02-05,120507,Sip,1002,Maharashtra,Mumbai,T30,18-25,Female,3.8,Cheque,VERIFIED,2024-02-05,1002
INV004926,2024-02-05,120506,Lumpsum,272494,Karnataka,Mysore,B30,36-45,Male,45.3,UPI,VERIFIED,2024-02-05,272494
INV002311,2024-02-05,120504,Redemption,216346,Rajasthan,Udaipur,B30,36-45,Male,31.5,Mandate,VERIFIED,2024-02-05,216346
INV003955,2024-02-05,125498,Sip,5906,Gujarat,Ahmedabad,T30,26-35,Female,8.9,Net Banking,VERIFIED,2024-02-05,5906
INV001837,2024-02-05,119120,Redemption,73584,Uttar Pradesh,Agra,B30,18-25,Male,5.5,Net Banking,VERIFIED,2024-02-05,73584
INV002622,2024-02-05,119095,Lumpsum,41779,Karnataka,Mysore,B30,18-25,Female,4.0,UPI,PENDING,2024-02-05,41779
INV004933,2024-02-05,101208,Lumpsum,14143,Karnataka,Bangalore,T30,46-55,Female,65.3,Cheque,VERIFIED,2024-02-05,14143
INV003190,2024-02-05,119598,Redemption,17589,Punjab,Chandigarh,T30,26-35,Female,19.6,UPI,VERIFIED,2024-02-05,17589
INV003977,2024-02-05,149322,Lumpsum,385897,Rajasthan,Udaipur,B30,46-55,Male,77.8,Mandate,VERIFIED,2024-02-05,385897
INV004374,2024-02-05,102887,Lumpsum,314663,Maharashtra,Nashik,B30,36-45,Female,16.5,Mandate,VERIFIED,2024-02-05,314663
INV001985,2024-02-05,102886,Lumpsum,155130,Gujarat,Surat,T30,36-45,Male,46.6,Mandate,VERIFIED,2024-02-05,155130
INV003748,2024-02-05,119120,Sip,2182,Madhya Pradesh,Indore,T30,46-55,Male,66.4,UPI,VERIFIED,2024-02-05,2182
INV000120,2024-02-05,120844,Lumpsum,16981,Tamil Nadu,Chennai,T30,26-35,Male,24.4,UPI,VERIFIED,2024-02-05,16981
INV004545,2024-02-05,100025,Sip,1077,Madhya Pradesh,Indore,T30,26-35,Male,12.8,Net Banking,VERIFIED,2024-02-05,1077
INV002420,2024-02-05,148567,Redemption,261674,Karnataka,Mysore,B30,26-35,Female,6.4,Cheque,VERIFIED,2024-02-05,261674
INV004813,2024-02-05,102887,Sip,51978,West Bengal,Kolkata,T30,26-35,Male,13.9,Cheque,VERIFIED,2024-02-05,51978
INV002143,2024-02-05,148569,Lumpsum,90085,Uttar Pradesh,Lucknow,T30,26-35,Male,11.8,UPI,VERIFIED,2024-02-05,90085
INV000769,2024-02-05,101206,Redemption,556620,West Bengal,Kolkata,T30,36-45,Male,41.1,Mandate,VERIFIED,2024-02-05,556620
INV003765,2024-02-05,100016,Sip,6655,Uttar Pradesh,Kanpur,B30,26-35,Male,11.1,UPI,VERIFIED,2024-02-05,6655
INV002323,2024-02-05,119092,Sip,8521,West Bengal,Kolkata,T30,36-45,Female,33.7,UPI,VERIFIED,2024-02-05,8521
INV004802,2024-02-05,101208,Sip,50464,Uttar Pradesh,Kanpur,B30,26-35,Male,20.9,UPI,VERIFIED,2024-02-05,50464
INV000893,2024-02-05,119095,Sip,4668,Punjab,Chandigarh,T30,46-55,Male,35.3,Mandate,VERIFIED,2024-02-05,4668
INV003591,2024-02-05,100033,Lumpsum,293078,Haryana,Faridabad,B30,26-35,Female,8.8,Net Banking,VERIFIED,2024-02-05,293078
INV003477,2024-02-05,120503,Sip,2697,Delhi,Gurugram,T30,36-45,Female,23.1,Net Banking,VERIFIED,2024-02-05,2697
INV003427,2024-02-05,120506,Sip,21474,West Bengal,Kolkata,T30,18-25,Male,4.4,Net Banking,VERIFIED,2024-02-05,21474
INV003427,2024-02-05,125498,Lumpsum,423322,West Bengal,Kolkata,T30,18-25,Male,4.4,Mandate,VERIFIED,2024-02-05,423322
INV000596,2024-02-05,149322,Sip,499,Madhya Pradesh,Indore,T30,56+,Male,21.3,Net Banking,VERIFIED,2024-02-05,499
INV003716,2024-02-05,120507,Sip,2086,Uttar Pradesh,Kanpur,B30,36-45,Male,37.7,Cheque,PENDING,2024-02-05,2086
INV002654,2024-02-05,149323,Sip,11150,Delhi,New Delhi,T30,36-45,Female,38.2,Net Banking,VERIFIED,2024-02-05,11150
INV000235,2024-02-05,120844,Lumpsum,337952,Delhi,New Delhi,T30,26-35,Male,8.5,Cheque,VERIFIED,2024-02-05,337952
INV001694,2024-02-05,118632,Sip,2051,Punjab,Amritsar,B30,46-55,Female,36.8,Net Banking,VERIFIED,2024-02-05,2051
INV000851,2024-02-05,149322,Sip,532,Tamil Nadu,Chennai,T30,36-45,Male,39.2,Cheque,VERIFIED,2024-02-05,532
INV001485,2024-02-05,119552,Sip,2327,Rajasthan,Jaipur,T30,56+,Female,24.4,UPI,PENDING,2024-02-05,2327
INV001154,2024-02-05,119093,Sip,7739,Delhi,Noida,T30,36-45,Female,34.8,Mandate,VERIFIED,2024-02-05,7739
INV001472,2024-02-05,125497,Sip,5008,West Bengal,Kolkata,T30,18-25,Male,5.4,UPI,VERIFIED,2024-02-05,5008
INV003907,2024-02-05,120842,Redemption,342434,Gujarat,Surat,T30,46-55,Male,62.6,Mandate,PENDING,2024-02-05,342434
INV003052,2024-02-05,101207,Sip,2505,Karnataka,Mysore,B30,18-25,Female,7.0,UPI,VERIFIED,2024-02-05,2505
INV004181,2024-02-05,148568,Sip,54785,Uttar Pradesh,Lucknow,T30,26-35,Female,17.8,Cheque,PENDING,2024-02-05,54785
INV003641,2024-02-05,120842,Sip,6757,Telangana,Hyderabad,T30,26-35,Female,13.1,Net Banking,VERIFIED,2024-02-05,6757
INV001402,2024-02-05,118634,Lumpsum,402157,Tamil Nadu,Chennai,T30,26-35,Male,15.2,UPI,VERIFIED,2024-02-05,402157
INV001316,2024-02-05,119552,Sip,7622,Punjab,Chandigarh,T30,18-25,Male,7.3,Cheque,VERIFIED,2024-02-05,7622
INV003045,2024-02-05,120505,Redemption,215621,Telangana,Hyderabad,T30,26-35,Male,12.2,Cheque,VERIFIED,2024-02-05,215621
INV004834,2024-02-05,118636,Sip,46060,Delhi,New Delhi,T30,26-35,Male,20.0,Net Banking,VERIFIED,2024-02-05,46060
INV001674,2024-02-05,100033,Lumpsum,191424,Delhi,Noida,T30,26-35,Male,12.0,Mandate,VERIFIED,2024-02-05,191424
INV004263,2024-02-05,120844,Sip,44868,Delhi,Gurugram,T30,26-35,Female,9.6,UPI,VERIFIED,2024-02-05,44868
INV004460,2024-02-05,120842,Sip,862,Haryana,Gurugram,T30,26-35,Male,24.7,UPI,VERIFIED,2024-02-05,862
INV001680,2024-02-05,119120,Sip,2074,Madhya Pradesh,Indore,T30,26-35,Male,22.8,Cheque,VERIFIED,2024-02-05,2074
INV001232,2024-02-05,120843,Redemption,425570,Uttar Pradesh,Agra,B30,46-55,Female,29.8,Cheque,VERIFIED,2024-02-05,425570
INV004070,2024-02-06,149323,Sip,2079,Maharashtra,Pune,T30,26-35,Male,13.8,UPI,VERIFIED,2024-02-06,2079
INV004885,2024-02-06,119092,Redemption,392476,Punjab,Amritsar,B30,26-35,Male,11.7,Cheque,VERIFIED,2024-02-06,392476
INV001778,2024-02-06,100025,Sip,1690,Maharashtra,Mumbai,T30,26-35,Male,9.7,Net Banking,VERIFIED,2024-02-06,1690
INV001264,2024-02-06,120841,Sip,14684,Madhya Pradesh,Indore,T30,26-35,Female,12.0,UPI,VERIFIED,2024-02-06,14684
INV004650,2024-02-06,125498,Sip,40747,Punjab,Chandigarh,T30,56+,Male,28.2,Net Banking,VERIFIED,2024-02-06,40747
INV000764,2024-02-06,125497,Sip,5723,Punjab,Chandigarh,T30,26-35,Male,15.6,Cheque,VERIFIED,2024-02-06,5723
INV002466,2024-02-06,148567,Sip,50584,Madhya Pradesh,Indore,T30,36-45,Male,36.9,Mandate,VERIFIED,2024-02-06,50584
INV002389,2024-02-06,101206,Sip,7234,Haryana,Faridabad,B30,36-45,Male,50.8,Mandate,VERIFIED,2024-02-06,7234
INV002674,2024-02-06,148568,Sip,5913,Karnataka,Mysore,B30,26-35,Female,7.4,Mandate,VERIFIED,2024-02-06,5913
INV003778,2024-02-06,100025,Lumpsum,331581,Tamil Nadu,Chennai,T30,36-45,Male,59.4,Cheque,VERIFIED,2024-02-06,331581
INV003388,2024-02-06,125497,Redemption,369552,Haryana,Faridabad,B30,56+,Female,39.3,UPI,VERIFIED,2024-02-06,369552
INV003735,2024-02-06,102886,Lumpsum,304314,Gujarat,Ahmedabad,T30,36-45,Female,13.9,Cheque,VERIFIED,2024-02-06,304314
INV002712,2024-02-06,148567,Sip,530,Karnataka,Bangalore,T30,46-55,Male,24.8,Net Banking,VERIFIED,2024-02-06,530
INV004009,2024-02-06,120844,Lumpsum,405560,Gujarat,Ahmedabad,T30,18-25,Male,5.6,Cheque,VERIFIED,2024-02-06,405560
INV002192,2024-02-06,120842,Redemption,425823,Uttar Pradesh,Lucknow,T30,18-25,Male,6.9,Net Banking,VERIFIED,2024-02-06,425823
INV001127,2024-02-06,102887,Sip,17971,West Bengal,Kolkata,T30,26-35,Female,14.9,Mandate,VERIFIED,2024-02-06,17971
INV004237,2024-02-06,119095,Sip,22032,Haryana,Faridabad,B30,36-45,Male,14.1,Net Banking,VERIFIED,2024-02-06,22032
INV004745,2024-02-06,118636,Sip,2329,West Bengal,Kolkata,T30,18-25,Male,5.2,UPI,VERIFIED,2024-02-06,2329
INV003382,2024-02-06,120506,Lumpsum,183930,Karnataka,Bangalore,T30,26-35,Male,19.8,Net Banking,VERIFIED,2024-02-06,183930
INV001954,2024-02-06,120844,Sip,9193,Uttar Pradesh,Agra,B30,26-35,Male,15.6,Mandate,VERIFIED,2024-02-06,9193
INV004474,2024-02-06,100033,Redemption,105224,West Bengal,Kolkata,T30,46-55,Male,16.5,Net Banking,VERIFIED,2024-02-06,105224
INV000829,2024-02-06,100033,Sip,1144,West Bengal,Kolkata,T30,26-35,Female,23.1,Mandate,VERIFIED,2024-02-06,1144
INV000093,2024-02-06,120842,Redemption,298836,Maharashtra,Mumbai,T30,36-45,Female,59.0,Net Banking,VERIFIED,2024-02-06,298836
INV003132,2024-02-06,102885,Sip,2158,Maharashtra,Pune,T30,56+,Male,60.7,Net Banking,VERIFIED,2024-02-06,2158
INV003488,2024-02-06,119599,Sip,2502,Gujarat,Surat,T30,46-55,Male,37.3,Net Banking,VERIFIED,2024-02-06,2502
INV004535,2024-02-06,120506,Sip,2941,Gujarat,Surat,T30,26-35,Female,19.2,Net Banking,VERIFIED,2024-02-06,2941
INV001377,2024-02-06,100033,Sip,14512,Maharashtra,Mumbai,T30,56+,Female,64.7,UPI,VERIFIED,2024-02-06,14512
INV002545,2024-02-06,100025,Lumpsum,392434,Haryana,Faridabad,B30,36-45,Male,31.5,UPI,VERIFIED,2024-02-06,392434
INV001773,2024-02-06,119551,Sip,24097,Punjab,Chandigarh,T30,26-35,Male,21.4,UPI,VERIFIED,2024-02-06,24097
INV003533,2024-02-06,119598,Redemption,175228,Telangana,Hyderabad,T30,56+,Female,11.4,UPI,VERIFIED,2024-02-06,175228
INV000623,2024-02-06,119552,Lumpsum,118495,Tamil Nadu,Chennai,T30,46-55,Male,48.9,Cheque,VERIFIED,2024-02-06,118495
INV003592,2024-02-06,148567,Sip,584,Madhya Pradesh,Indore,T30,56+,Female,27.6,UPI,VERIFIED,2024-02-06,584
INV004349,2024-02-06,119094,Lumpsum,363843,Haryana,Gurugram,T30,26-35,Female,9.3,Cheque,VERIFIED,2024-02-06,363843
INV003459,2024-02-06,119599,Redemption,372093,Karnataka,Mysore,B30,26-35,Female,23.5,Mandate,VERIFIED,2024-02-06,372093
INV002107,2024-02-06,119551,Lumpsum,214437,Telangana,Hyderabad,T30,26-35,Male,18.2,Mandate,VERIFIED,2024-02-06,214437
INV000654,2024-02-06,120507,Lumpsum,132356,Rajasthan,Udaipur,B30,18-25,Female,7.9,Cheque,VERIFIED,2024-02-06,132356
INV002983,2024-02-06,102886,Lumpsum,462016,Karnataka,Mysore,B30,18-25,Male,6.2,Cheque,VERIFIED,2024-02-06,462016
INV004102,2024-02-06,148569,Lumpsum,285638,Tamil Nadu,Coimbatore,B30,26-35,Female,6.6,Cheque,VERIFIED,2024-02-06,285638
INV001102,2024-02-06,119552,Sip,2659,West Bengal,Kolkata,T30,46-55,Male,22.2,Mandate,VERIFIED,2024-02-06,2659
INV003437,2024-02-06,101208,Sip,1125,Punjab,Amritsar,B30,46-55,Female,51.0,UPI,VERIFIED,2024-02-06,1125
INV003321,2024-02-06,101208,Sip,2948,Karnataka,Bangalore,T30,46-55,Male,22.5,Mandate,PENDING,2024-02-06,2948
INV000478,2024-02-06,102887,Lumpsum,324644,Gujarat,Surat,T30,36-45,Female,16.5,Mandate,VERIFIED,2024-02-06,324644
INV002184,2024-02-06,148568,Sip,20685,Uttar Pradesh,Agra,B30,36-45,Female,38.1,Mandate,VERIFIED,2024-02-06,20685
INV001394,2024-02-06,102887,Sip,8348,Karnataka,Bangalore,T30,56+,Male,42.9,Net Banking,VERIFIED,2024-02-06,8348
INV004813,2024-02-06,120844,Redemption,373619,West Bengal,Kolkata,T30,26-35,Male,13.9,Mandate,VERIFIED,2024-02-06,373619
INV000547,2024-02-06,120844,Redemption,68688,West Bengal,Kolkata,T30,26-35,Male,16.6,Cheque,VERIFIED,2024-02-06,68688
INV003458,2024-02-06,100016,Sip,6309,Gujarat,Surat,T30,36-45,Male,21.3,Mandate,VERIFIED,2024-02-06,6309
INV000205,2024-02-06,119598,Sip,13905,Haryana,Faridabad,B30,18-25,Male,4.4,UPI,VERIFIED,2024-02-06,13905
INV001804,2024-02-06,102887,Sip,25819,Punjab,Amritsar,B30,26-35,Male,20.1,Net Banking,VERIFIED,2024-02-06,25819
INV003232,2024-02-06,149323,Sip,20534,Maharashtra,Pune,T30,36-45,Female,30.9,Net Banking,VERIFIED,2024-02-06,20534
INV000924,2024-02-06,118634,Sip,523,Haryana,Gurugram,T30,36-45,Male,43.6,Net Banking,VERIFIED,2024-02-06,523
INV003844,2024-02-06,119552,Lumpsum,230863,Maharashtra,Nashik,B30,26-35,Female,15.9,Net Banking,PENDING,2024-02-06,230863
INV002611,2024-02-06,120503,Lumpsum,322513,West Bengal,Kolkata,T30,26-35,Male,21.5,Mandate,PENDING,2024-02-06,322513
INV001708,2024-02-06,120843,Sip,17226,Haryana,Faridabad,B30,18-25,Male,7.7,Mandate,PENDING,2024-02-06,17226
INV000196,2024-02-06,119120,Lumpsum,349242,Tamil Nadu,Chennai,T30,26-35,Male,17.9,Mandate,PENDING,2024-02-06,349242
INV004295,2024-02-06,118633,Sip,6945,Karnataka,Bangalore,T30,36-45,Male,50.6,Cheque,VERIFIED,2024-02-06,6945
INV000944,2024-02-06,120504,Sip,6961,Haryana,Faridabad,B30,36-45,Female,16.9,Cheque,VERIFIED,2024-02-06,6961
INV003449,2024-02-06,120843,Lumpsum,248375,Gujarat,Ahmedabad,T30,56+,Male,10.0,Net Banking,VERIFIED,2024-02-06,248375
INV001697,2024-02-06,148567,Sip,2646,Haryana,Gurugram,T30,18-25,Male,5.4,UPI,VERIFIED,2024-02-06,2646
INV003707,2024-02-06,119092,Sip,20688,Telangana,Hyderabad,T30,36-45,Female,55.5,Net Banking,VERIFIED,2024-02-06,20688
INV002941,2024-02-06,120842,Sip,15219,Rajasthan,Udaipur,B30,36-45,Female,59.2,Net Banking,VERIFIED,2024-02-06,15219
INV004294,2024-02-06,120841,Redemption,44268,Punjab,Chandigarh,T30,56+,Female,76.0,UPI,VERIFIED,2024-02-06,44268
INV000598,2024-02-06,120504,Sip,22078,Karnataka,Bangalore,T30,26-35,Male,16.6,Net Banking,VERIFIED,2024-02-06,22078
INV000882,2024-02-06,120841,Sip,1139,Madhya Pradesh,Indore,T30,56+,Male,70.9,Cheque,VERIFIED,2024-02-06,1139
INV001603,2024-02-06,120507,Sip,11116,Uttar Pradesh,Agra,B30,46-55,Female,53.9,UPI,VERIFIED,2024-02-06,11116
INV000076,2024-02-06,149323,Sip,2615,Gujarat,Ahmedabad,T30,56+,Female,67.1,Mandate,VERIFIED,2024-02-06,2615
INV003815,2024-02-07,101207,Sip,11563,Gujarat,Surat,T30,36-45,Male,38.7,UPI,VERIFIED,2024-02-07,11563
INV003077,2024-02-07,120504,Sip,8989,Tamil Nadu,Coimbatore,B30,18-25,Female,4.6,Cheque,VERIFIED,2024-02-07,8989
INV000717,2024-02-07,119551,Sip,14561,Tamil Nadu,Chennai,T30,46-55,Male,44.9,Cheque,VERIFIED,2024-02-07,14561
INV001005,2024-02-07,120841,Sip,8425,Karnataka,Bangalore,T30,46-55,Male,84.6,Mandate,VERIFIED,2024-02-07,8425
INV004247,2024-02-07,120843,Redemption,307363,Tamil Nadu,Chennai,T30,18-25,Male,4.9,Net Banking,VERIFIED,2024-02-07,307363
INV004324,2024-02-07,119598,Sip,16930,Madhya Pradesh,Indore,T30,36-45,Male,42.4,UPI,VERIFIED,2024-02-07,16930
INV000796,2024-02-07,119598,Sip,6226,Madhya Pradesh,Indore,T30,18-25,Male,5.0,UPI,VERIFIED,2024-02-07,6226
INV003903,2024-02-07,149323,Sip,556,Karnataka,Mysore,B30,18-25,Female,6.6,Mandate,VERIFIED,2024-02-07,556
INV000006,2024-02-07,102885,Sip,8440,Madhya Pradesh,Bhopal,B30,46-55,Female,43.0,Cheque,VERIFIED,2024-02-07,8440
INV002509,2024-02-07,120843,Sip,1750,Maharashtra,Mumbai,T30,36-45,Female,19.9,UPI,VERIFIED,2024-02-07,1750
INV004659,2024-02-07,120504,Sip,13039,West Bengal,Kolkata,T30,18-25,Female,3.3,Mandate,VERIFIED,2024-02-07,13039
INV001743,2024-02-07,100016,Lumpsum,467295,Telangana,Hyderabad,T30,26-35,Male,23.5,Net Banking,VERIFIED,2024-02-07,467295
INV001768,2024-02-07,118635,Redemption,182986,Madhya Pradesh,Bhopal,B30,26-35,Female,14.1,Mandate,VERIFIED,2024-02-07,182986
INV000131,2024-02-07,119093,Lumpsum,429819,Telangana,Hyderabad,T30,36-45,Female,16.8,Mandate,VERIFIED,2024-02-07,429819
INV002319,2024-02-07,148569,Lumpsum,429375,Karnataka,Mysore,B30,26-35,Male,8.7,Cheque,VERIFIED,2024-02-07,429375
INV002779,2024-02-07,119551,Lumpsum,375789,Uttar Pradesh,Lucknow,T30,26-35,Male,10.4,UPI,VERIFIED,2024-02-07,375789
INV003781,2024-02-07,118633,Sip,10935,Tamil Nadu,Coimbatore,B30,26-35,Male,15.8,Mandate,VERIFIED,2024-02-07,10935
INV003958,2024-02-07,120507,Sip,406,Haryana,Faridabad,B30,18-25,Male,6.6,Cheque,VERIFIED,2024-02-07,406
INV002679,2024-02-07,149324,Sip,434,Uttar Pradesh,Agra,B30,36-45,Male,33.8,Net Banking,VERIFIED,2024-02-07,434
INV003793,2024-02-07,118632,Lumpsum,261427,Delhi,New Delhi,T30,46-55,Male,94.3,Cheque,VERIFIED,2024-02-07,261427
INV001114,2024-02-07,119599,Sip,2984,West Bengal,Kolkata,T30,26-35,Male,24.1,Mandate,VERIFIED,2024-02-07,2984
INV000842,2024-02-07,100033,Sip,5035,Uttar Pradesh,Kanpur,B30,36-45,Female,57.0,Mandate,VERIFIED,2024-02-07,5035
INV003055,2024-02-07,149322,Sip,3090,Madhya Pradesh,Indore,T30,26-35,Female,18.0,Mandate,VERIFIED,2024-02-07,3090
INV003920,2024-02-07,119552,Sip,8844,Punjab,Chandigarh,T30,26-35,Male,20.3,Mandate,VERIFIED,2024-02-07,8844
INV002799,2024-02-07,120841,Redemption,178301,Uttar Pradesh,Lucknow,T30,36-45,Male,50.5,Cheque,VERIFIED,2024-02-07,178301
INV002102,2024-02-07,148569,Redemption,183121,Madhya Pradesh,Bhopal,B30,26-35,Male,9.2,Net Banking,VERIFIED,2024-02-07,183121
INV001481,2024-02-07,148568,Sip,572,Telangana,Hyderabad,T30,26-35,Male,23.4,Cheque,VERIFIED,2024-02-07,572
INV004982,2024-02-07,148569,Sip,6601,Haryana,Faridabad,B30,18-25,Female,7.9,UPI,VERIFIED,2024-02-07,6601
INV002594,2024-02-07,120841,Sip,7920,Haryana,Gurugram,T30,26-35,Male,23.7,UPI,VERIFIED,2024-02-07,7920
INV001207,2024-02-07,120506,Lumpsum,338281,Karnataka,Bangalore,T30,18-25,Male,5.9,Mandate,VERIFIED,2024-02-07,338281
INV001649,2024-02-07,102886,Sip,2088,Telangana,Hyderabad,T30,36-45,Male,51.5,Cheque,VERIFIED,2024-02-07,2088
INV003921,2024-02-07,119599,Sip,2138,Madhya Pradesh,Bhopal,B30,46-55,Male,87.4,Cheque,VERIFIED,2024-02-07,2138
INV000211,2024-02-07,118633,Sip,5668,Punjab,Chandigarh,T30,26-35,Male,17.0,Mandate,VERIFIED,2024-02-07,5668
INV000709,2024-02-07,120841,Sip,26248,Telangana,Hyderabad,T30,26-35,Female,13.6,Net Banking,VERIFIED,2024-02-07,26248
INV004508,2024-02-07,149322,Sip,55745,Punjab,Amritsar,B30,36-45,Female,36.5,Net Banking,VERIFIED,2024-02-07,55745
INV000711,2024-02-07,119095,Sip,7483,Karnataka,Bangalore,T30,56+,Male,28.3,Mandate,VERIFIED,2024-02-07,7483
INV003010,2024-02-07,118632,Sip,2722,Delhi,Gurugram,T30,36-45,Male,13.7,UPI,VERIFIED,2024-02-07,2722
INV002945,2024-02-07,120503,Lumpsum,299499,Maharashtra,Nashik,B30,26-35,Male,15.6,UPI,PENDING,2024-02-07,299499
INV001029,2024-02-07,120843,Sip,24147,Uttar Pradesh,Kanpur,B30,36-45,Male,44.2,UPI,PENDING,2024-02-07,24147
INV004205,2024-02-07,118635,Redemption,53803,Telangana,Hyderabad,T30,56+,Female,56.9,Net Banking,VERIFIED,2024-02-07,53803
INV003605,2024-02-07,120507,Sip,2237,Gujarat,Ahmedabad,T30,36-45,Male,15.5,Mandate,VERIFIED,2024-02-07,2237
INV002459,2024-02-07,102887,Sip,1080,Rajasthan,Udaipur,B30,18-25,Female,5.2,Net Banking,PENDING,2024-02-07,1080
INV002333,2024-02-07,125498,Sip,469,Uttar Pradesh,Kanpur,B30,26-35,Male,23.7,Net Banking,VERIFIED,2024-02-07,469
INV001797,2024-02-07,119092,Sip,13663,Punjab,Amritsar,B30,26-35,Female,6.8,Mandate,VERIFIED,2024-02-07,13663
INV004038,2024-02-07,120843,Lumpsum,238362,Gujarat,Surat,T30,26-35,Female,24.6,Mandate,VERIFIED,2024-02-07,238362
INV000028,2024-02-07,120504,Sip,2347,Gujarat,Surat,T30,18-25,Female,6.1,Cheque,VERIFIED,2024-02-07,2347
INV003811,2024-02-07,148567,Redemption,352709,Gujarat,Surat,T30,46-55,Female,83.6,UPI,VERIFIED,2024-02-07,352709
INV001609,2024-02-07,118633,Lumpsum,122827,Punjab,Chandigarh,T30,26-35,Female,14.0,Cheque,VERIFIED,2024-02-07,122827
INV004293,2024-02-07,102885,Sip,2541,Rajasthan,Jaipur,T30,36-45,Male,54.9,Net Banking,VERIFIED,2024-02-07,2541
INV002333,2024-02-07,100025,Sip,8543,Uttar Pradesh,Kanpur,B30,26-35,Male,23.7,Net Banking,VERIFIED,2024-02-07,8543
INV004703,2024-02-07,125498,Sip,2671,Gujarat,Ahmedabad,T30,56+,Female,45.6,Mandate,VERIFIED,2024-02-07,2671
INV002463,2024-02-07,120507,Sip,17105,Punjab,Amritsar,B30,18-25,Male,7.0,UPI,VERIFIED,2024-02-07,17105
INV002913,2024-02-08,100016,Sip,945,Delhi,New Delhi,T30,56+,Male,28.5,Net Banking,VERIFIED,2024-02-08,945
INV001705,2024-02-08,120503,Sip,9047,Haryana,Faridabad,B30,46-55,Male,84.3,Cheque,VERIFIED,2024-02-08,9047
INV002052,2024-02-08,148568,Sip,59607,Uttar Pradesh,Lucknow,T30,36-45,Male,50.8,Net Banking,PENDING,2024-02-08,59607
INV000480,2024-02-08,101206,Sip,418,Maharashtra,Mumbai,T30,18-25,Male,6.2,Net Banking,VERIFIED,2024-02-08,418
INV001130,2024-02-08,120507,Sip,51224,Rajasthan,Jaipur,T30,18-25,Female,3.2,Net Banking,VERIFIED,2024-02-08,51224
INV003427,2024-02-08,119552,Sip,14346,West Bengal,Kolkata,T30,18-25,Male,4.4,Net Banking,PENDING,2024-02-08,14346
INV001207,2024-02-08,120844,Sip,8931,Karnataka,Bangalore,T30,18-25,Male,5.9,Net Banking,VERIFIED,2024-02-08,8931
INV003238,2024-02-08,102886,Sip,2807,Telangana,Hyderabad,T30,26-35,Male,24.1,Net Banking,VERIFIED,2024-02-08,2807
INV000749,2024-02-08,119552,Sip,26229,Uttar Pradesh,Kanpur,B30,36-45,Male,36.1,Cheque,VERIFIED,2024-02-08,26229
INV002527,2024-02-08,119093,Redemption,250721,Telangana,Hyderabad,T30,18-25,Male,6.8,Net Banking,VERIFIED,2024-02-08,250721
INV000101,2024-02-08,102885,Sip,40017,Madhya Pradesh,Indore,T30,26-35,Male,20.8,Cheque,VERIFIED,2024-02-08,40017
INV002502,2024-02-08,120507,Sip,916,Tamil Nadu,Coimbatore,B30,26-35,Male,23.6,Cheque,VERIFIED,2024-02-08,916
INV001742,2024-02-08,119094,Lumpsum,208203,Haryana,Gurugram,T30,18-25,Male,3.5,UPI,VERIFIED,2024-02-08,208203
INV001737,2024-02-08,148569,Sip,16600,Telangana,Hyderabad,T30,26-35,Female,10.1,Cheque,VERIFIED,2024-02-08,16600
